X_id,REPORT_YEAR,DIVISION,CATEGORY,SUBTYPE,COUNT_,COUNT_CLEARED
28313,2021,D33,Criminal Code Traffic,Other,1,0
28314,2021,D33,Crimes Against Property,Break & Enter-House,3,0
28315,2021,D41,Crimes Against the Person,Assault,170,90
28316,2021,D33,Criminal Code Traffic,Other,8,8
28317,2021,D33,Crimes Against Property,Break & Enter-House,12,1
28318,2021,D41,Crimes Against the Person,Assault,5,2
28319,2021,D33,Criminal Code Traffic,Other,4,3
28320,2021,D33,Crimes Against Property,Break & Enter-House,7,1
28321,2021,D41,Crimes Against the Person,Assault,166,109
28322,2021,D33,Criminal Code Traffic,Other,4,3
28323,2021,D33,Crimes Against Property,Break & Enter-House,3,1
28324,2021,D41,Crimes Against the Person,Assault,185,99
28325,2021,D33,Criminal Code Traffic,Other,2,1
28326,2021,D33,Crimes Against Property,Break & Enter-House,7,0
28327,2021,D41,Crimes Against the Person,Attempt Murder,1,1
28328,2021,D33,Criminal Code Traffic,Other,8,8
28329,2021,D33,Crimes Against Property,Break & Enter-House,1,0
28330,2021,D41,Crimes Against the Person,Attempt Murder,1,1
28331,2021,D33,Criminal Code Traffic,Other,4,4
28332,2021,D33,Crimes Against Property,Break & Enter-House,9,1
28333,2021,D41,Crimes Against the Person,Attempt Murder,1,1
28334,2021,D33,Other Criminal Code Violations,Other,58,43
28335,2021,D33,Crimes Against Property,Break & Enter-House,2,0
28336,2021,D41,Crimes Against the Person,Other,3,1
28337,2021,D33,Crimes Against Property,Break & Enter-House,6,1
28338,2021,D41,Crimes Against the Person,Other,10,4
28339,2021,D33,Crimes Against Property,Break & Enter-Other,3,1
28340,2021,D33,Other Criminal Code Violations,Other,14,12
28341,2021,D41,Crimes Against the Person,Other,41,27
28342,2021,D33,Crimes Against Property,Break & Enter-Other,3,1
28343,2021,D33,Other Criminal Code Violations,Other,8,7
28344,2021,D33,Other Criminal Code Violations,Other,1,0
28345,2021,D33,Other Criminal Code Violations,Other,30,18
28346,2021,D33,Other Criminal Code Violations,Other,36,30
28347,2021,D33,Other Criminal Code Violations,Other,44,37
28348,2021,D33,Other Criminal Code Violations,Other,20,14
28349,2021,D33,Other Criminal Code Violations,Other,2,2
28350,2021,D33,Other Criminal Code Violations,Other,1,0
28351,2021,D33,Crimes Against Property,Theft Over $5000,4,0
28352,2021,D33,Crimes Against Property,Theft Under $5000,293,45
28353,2021,D33,Crimes Against Property,Theft Under $5000,288,34
28354,2021,D33,Crimes Against Property,Theft Under $5000,106,6
28355,2021,D33,Crimes Against Property,Theft Under $5000,4,0
28356,2021,D33,Crimes Against Property,Theft Under $5000,1,0
28357,2021,D33,Crimes Against Property,Theft Under $5000,301,18
28358,2021,D33,Crimes Against Property,Theft Under $5000,124,4
28359,2021,D33,Crimes Against Property,Theft Under $5000,1,0
28360,2021,D33,Crimes Against Property,Theft Under $5000,188,7
28361,2021,D33,Crimes Against Property,Theft Under $5000,100,4
28362,2021,D33,Crimes Against Property,Theft Under $5000,14,0
28363,2021,D33,Crimes Against Property,Theft Under $5000,54,3
28364,2021,D33,Crimes Against Property,Theft Under $5000,134,5
28365,2021,D33,Crimes Against Property,Theft Under $5000,163,8
28366,2021,D33,Crimes Against Property,Theft Under $5000,72,2
28367,2021,D33,Crimes Against Property,Theft Under $5000,1,1
28368,2021,D33,Crimes Against the Person,Assault,81,49
28369,2021,D33,Crimes Against the Person,Assault,59,37
28370,2021,D33,Crimes Against the Person,Assault,25,12
28371,2021,D33,Crimes Against the Person,Assault,6,2
28372,2021,D33,Crimes Against the Person,Assault,110,54
28373,2021,D33,Crimes Against the Person,Assault,77,36
28374,2021,D33,Crimes Against the Person,Assault,1,0
28375,2021,D33,Crimes Against the Person,Assault,92,58
28376,2021,D33,Crimes Against the Person,Assault,41,24
28377,2021,D33,Crimes Against the Person,Assault,3,1
28378,2021,D33,Crimes Against the Person,Assault,44,28
28379,2021,D33,Crimes Against the Person,Assault,22,13
28380,2021,D33,Crimes Against the Person,Assault,27,16
28381,2021,D33,Crimes Against the Person,Assault,1,0
28382,2021,D33,Crimes Against the Person,Assault,40,21
28383,2021,D33,Crimes Against the Person,Assault,6,4
28384,2021,D33,Crimes Against the Person,Attempt Murder,3,1
28385,2021,D33,Crimes Against the Person,Attempt Murder,1,1
28386,2021,D33,Crimes Against the Person,Other,12,8
28387,2021,D33,Crimes Against the Person,Other,14,5
28388,2021,D33,Crimes Against the Person,Other,4,3
28389,2021,D33,Crimes Against the Person,Other,18,11
28390,2021,D33,Crimes Against the Person,Other,19,11
28391,2021,D33,Crimes Against the Person,Other,14,6
28392,2021,D33,Crimes Against the Person,Other,13,4
28393,2021,D33,Crimes Against the Person,Other,1,1
28394,2021,D33,Crimes Against the Person,Other,10,5
28395,2021,D33,Crimes Against the Person,Other,7,3
28396,2021,D33,Crimes Against the Person,Other,5,4
28397,2021,D33,Crimes Against the Person,Other,10,8
28398,2021,D33,Crimes Against the Person,Robbery-Financial,1,1
28399,2021,D33,Crimes Against the Person,Robbery-Other,2,1
28400,2021,D33,Crimes Against the Person,Robbery-Other,3,2
28401,2021,D42,Other Criminal Code Violations,Other,38,27
28402,2021,D42,Other Criminal Code Violations,Other,33,25
28403,2021,D42,Other Criminal Code Violations,Other,72,62
28404,2021,D42,Other Criminal Code Violations,Other,28,22
28405,2021,D42,Other Criminal Code Violations,Other,32,16
28406,2021,D42,Other Criminal Code Violations,Other,35,25
28407,2021,D42,Other Criminal Code Violations,Other,1,1
28408,2021,D42,Other Criminal Code Violations,Other,24,18
28409,2021,D42,Other Criminal Code Violations,Other,35,26
28410,2021,D42,Other Criminal Code Violations,Other,15,14
28411,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,2,2
28412,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,7,5
28413,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,3,3
28414,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,2,1
28415,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,14,11
28416,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,7,6
28417,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,4,4
28418,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,8,8
28419,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,1,1
28420,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,4,2
28421,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,6,4
28422,2021,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,2,2
28423,2021,D42,Other Federal Statute Violations,Other,1,1
28424,2021,D42,Other Federal Statute Violations,Other,1,1
28425,2021,D42,Other Federal Statute Violations,Other,1,0
28426,2021,D42,Other Federal Statute Violations,Other,1,1
28427,2021,D43,Controlled Drugs and Substances Act,Other,2,2
28428,2021,D43,Controlled Drugs and Substances Act,Other,6,5
28429,2021,D43,Controlled Drugs and Substances Act,Other,3,3
28430,2021,D43,Controlled Drugs and Substances Act,Other,5,5
28431,2021,D43,Controlled Drugs and Substances Act,Other,13,10
28432,2021,D43,Controlled Drugs and Substances Act,Other,1,1
28433,2021,D43,Controlled Drugs and Substances Act,Other,2,2
28434,2021,D43,Controlled Drugs and Substances Act,Other,7,6
28435,2021,D43,Controlled Drugs and Substances Act,Other,19,17
28436,2021,D43,Controlled Drugs and Substances Act,Other,9,9
28437,2021,D43,Crimes Against Property,Auto Theft,7,1
28438,2021,D43,Crimes Against Property,Auto Theft,59,0
28439,2021,D43,Crimes Against Property,Fraud,112,14
28440,2021,D43,Crimes Against Property,Auto Theft,22,2
28441,2021,D43,Crimes Against Property,Auto Theft,17,2
28442,2021,D43,Crimes Against Property,Auto Theft,28,8
28443,2021,D43,Crimes Against Property,Auto Theft,50,8
28444,2021,D43,Crimes Against Property,Auto Theft,13,3
28445,2021,D43,Crimes Against Property,Auto Theft,30,3
28446,2021,D43,Crimes Against Property,Auto Theft,32,2
28447,2021,D43,Crimes Against Property,Auto Theft,26,3
28448,2021,D43,Crimes Against Property,Auto Theft,75,14
28449,2021,D43,Crimes Against Property,Auto Theft,9,0
28450,2021,D43,Crimes Against Property,Auto Theft,57,3
28451,2021,D43,Crimes Against Property,Break & Enter-Apartment,5,0
28452,2021,D42,Crimes Against the Person,Other,37,25
28453,2021,D43,Crimes Against Property,Break & Enter-Apartment,1,0
28454,2021,D43,Crimes Against the Person,Assault,77,54
28455,2021,D42,Crimes Against Property,Break & Enter-Commercial,2,0
28456,2021,D43,Crimes Against Property,Fraud,18,1
28457,2021,D42,Crimes Against the Person,Other,15,11
28458,2021,D43,Crimes Against Property,Break & Enter-Apartment,4,1
28459,2021,D42,Crimes Against Property,Break & Enter-Commercial,18,0
28460,2021,D43,Crimes Against the Person,Assault,2,1
28461,2021,D43,Crimes Against Property,Fraud,96,9
28462,2021,D42,Crimes Against the Person,Other,16,8
28463,2021,D43,Crimes Against Property,Break & Enter-Apartment,7,3
28464,2021,D42,Crimes Against Property,Break & Enter-Commercial,3,0
28465,2021,D43,Crimes Against the Person,Assault,111,67
28466,2021,D43,Crimes Against Property,Other,13,3
28467,2021,D41,Other Criminal Code Violations,Other,23,20
28468,2021,D42,Crimes Against the Person,Other,30,22
28469,2021,D43,Crimes Against Property,Break & Enter-Apartment,2,1
28470,2021,D42,Crimes Against Property,Break & Enter-Commercial,3,1
28471,2021,D43,Crimes Against the Person,Assault,301,213
28472,2021,D42,Crimes Against Property,Other,84,9
28473,2021,D43,Crimes Against Property,Other,52,12
28474,2021,D43,Crimes Against Property,Other,21,2
28475,2021,D43,Crimes Against Property,Other,53,13
28476,2021,D43,Crimes Against Property,Other,67,16
28477,2021,D43,Crimes Against Property,Other,85,25
28478,2021,D43,Crimes Against Property,Other,33,6
28479,2021,D43,Crimes Against Property,Other,20,2
28480,2021,D43,Crimes Against Property,Other,51,9
28481,2021,D43,Crimes Against Property,Other,3,2
28482,2021,D43,Crimes Against Property,Other,87,22
28483,2021,D43,Crimes Against Property,Other,177,62
28484,2021,D43,Crimes Against Property,Other,16,3
28485,2021,D43,Crimes Against Property,Other,112,31
28486,2021,D43,Crimes Against Property,Theft Over $5000,3,1
28487,2021,D43,Crimes Against Property,Theft Over $5000,2,0
28488,2021,D43,Crimes Against Property,Theft Over $5000,3,1
28489,2021,D43,Crimes Against Property,Theft Over $5000,1,1
28490,2021,D43,Crimes Against Property,Theft Over $5000,5,2
28491,2021,D43,Crimes Against Property,Theft Over $5000,1,0
28492,2021,D43,Crimes Against Property,Theft Over $5000,1,0
28493,2021,D43,Crimes Against Property,Theft Over $5000,6,2
28494,2021,D43,Crimes Against Property,Theft Over $5000,4,2
28495,2021,D43,Crimes Against Property,Theft Over $5000,2,0
28496,2021,D43,Crimes Against Property,Theft Over $5000,8,2
28497,2021,D43,Crimes Against Property,Theft Under $5000,25,2
28498,2021,D43,Crimes Against Property,Theft Under $5000,397,73
28499,2021,D43,Crimes Against Property,Theft Under $5000,53,4
28500,2021,D43,Crimes Against Property,Theft Under $5000,175,16
28501,2021,D43,Crimes Against Property,Theft Under $5000,132,21
28502,2021,D43,Crimes Against Property,Theft Under $5000,295,53
28503,2021,D43,Crimes Against Property,Theft Under $5000,47,1
28504,2021,D43,Crimes Against Property,Theft Under $5000,48,0
28505,2021,D43,Crimes Against Property,Theft Under $5000,80,3
28506,2021,D43,Crimes Against Property,Theft Under $5000,4,0
28507,2021,D43,Crimes Against Property,Theft Under $5000,161,33
28508,2021,D43,Crimes Against Property,Theft Under $5000,377,46
28509,2021,D43,Crimes Against Property,Theft Under $5000,37,0
28510,2021,D43,Crimes Against Property,Theft Under $5000,213,32
28511,2021,D43,Crimes Against the Person,Assault,32,24
28512,2021,D43,Crimes Against the Person,Assault,79,39
28513,2021,D43,Crimes Against the Person,Assault,35,21
28514,2021,D43,Crimes Against the Person,Assault,49,29
28515,2021,D43,Crimes Against the Person,Assault,91,53
28516,2021,D43,Crimes Against the Person,Assault,157,96
28517,2021,D43,Crimes Against the Person,Assault,33,19
28518,2021,D43,Crimes Against the Person,Assault,32,17
28519,2021,D41,Other Criminal Code Violations,Other,332,241
28520,2021,D42,Crimes Against the Person,Other,25,9
28521,2021,D43,Crimes Against Property,Break & Enter-Apartment,9,2
28522,2021,D42,Crimes Against Property,Break & Enter-Commercial,3,2
28523,2021,D43,Crimes Against the Person,Assault,16,10
28524,2021,D42,Crimes Against Property,Other,76,17
28525,2021,D41,Other Criminal Code Violations,Other,11,10
28526,2021,D42,Crimes Against the Person,Other,16,10
28527,2021,D43,Crimes Against Property,Break & Enter-Apartment,1,0
28528,2021,D43,Crimes Against the Person,Assault,164,108
28529,2021,D42,Crimes Against Property,Break & Enter-Commercial,5,1
28530,2021,D42,Crimes Against Property,Other,2,2
28531,2021,D41,Other Criminal Code Violations,Other,54,48
28532,2021,D42,Crimes Against the Person,Other,27,15
28533,2021,D43,Crimes Against Property,Break & Enter-Apartment,14,6
28534,2021,D43,Crimes Against the Person,Attempt Murder,2,0
28535,2021,D42,Crimes Against Property,Break & Enter-Commercial,72,13
28536,2021,D42,Crimes Against Property,Other,35,9
28537,2021,D41,Other Criminal Code Violations,Other,107,93
28538,2021,D42,Crimes Against the Person,Other,1,0
28539,2021,D43,Crimes Against Property,Break & Enter-Apartment,8,4
28540,2021,D43,Crimes Against the Person,Attempt Murder,1,0
28541,2021,D42,Crimes Against Property,Break & Enter-Commercial,13,4
28542,2021,D42,Crimes Against Property,Other,76,9
28543,2021,D41,Other Criminal Code Violations,Other,15,11
28544,2021,D42,Crimes Against the Person,Other,8,6
28545,2021,D43,Crimes Against Property,Break & Enter-Apartment,7,5
28546,2021,D43,Crimes Against the Person,Other,3,2
28547,2021,D42,Crimes Against Property,Break & Enter-Commercial,1,0
28548,2021,D42,Crimes Against Property,Other,30,7
28549,2021,D42,Crimes Against Property,Other,1,0
28550,2021,D42,Crimes Against Property,Theft Over $5000,2,0
28551,2021,D42,Crimes Against Property,Theft Over $5000,6,0
28552,2021,D42,Crimes Against Property,Theft Over $5000,4,0
28553,2021,D42,Crimes Against Property,Theft Over $5000,3,0
28554,2021,D42,Crimes Against Property,Theft Over $5000,2,0
28555,2021,D42,Crimes Against Property,Theft Over $5000,2,0
28556,2021,D42,Crimes Against Property,Theft Over $5000,8,2
28557,2021,D42,Crimes Against Property,Theft Over $5000,7,1
28558,2021,D42,Crimes Against Property,Theft Over $5000,1,0
28559,2021,D42,Crimes Against Property,Theft Over $5000,2,0
28560,2021,D42,Crimes Against Property,Theft Over $5000,5,0
28561,2021,D42,Crimes Against Property,Theft Over $5000,2,1
28562,2021,D42,Crimes Against Property,Theft Under $5000,170,11
28563,2021,D42,Crimes Against Property,Theft Under $5000,202,15
28564,2021,D42,Crimes Against Property,Theft Under $5000,33,2
28565,2021,D42,Crimes Against Property,Theft Under $5000,50,0
28566,2021,D42,Crimes Against Property,Theft Under $5000,160,15
28567,2021,D42,Crimes Against Property,Theft Under $5000,169,13
28568,2021,D42,Crimes Against Property,Theft Under $5000,111,15
28569,2021,D42,Crimes Against Property,Theft Under $5000,224,26
28570,2021,D42,Crimes Against Property,Theft Under $5000,203,20
28571,2021,D42,Crimes Against Property,Theft Under $5000,4,2
28572,2021,D42,Crimes Against Property,Theft Under $5000,61,5
28573,2021,D42,Crimes Against Property,Theft Under $5000,347,31
28574,2021,D42,Crimes Against Property,Theft Under $5000,59,4
28575,2021,D42,Crimes Against the Person,Assault,58,38
28576,2021,D42,Crimes Against the Person,Assault,129,85
28577,2021,D42,Crimes Against the Person,Assault,72,48
28578,2021,D42,Crimes Against the Person,Assault,4,0
28579,2021,D42,Crimes Against the Person,Assault,91,56
28580,2021,D42,Crimes Against the Person,Assault,127,70
28581,2021,D42,Crimes Against the Person,Assault,77,54
28582,2021,D42,Crimes Against the Person,Assault,53,31
28583,2021,D42,Crimes Against the Person,Assault,79,52
28584,2021,D42,Crimes Against the Person,Assault,8,4
28585,2021,D42,Crimes Against the Person,Assault,50,32
28586,2021,D42,Crimes Against the Person,Assault,104,72
28587,2021,D42,Crimes Against the Person,Assault,42,28
28588,2021,D42,Crimes Against the Person,Attempt Murder,3,3
28589,2021,D42,Crimes Against the Person,Attempt Murder,1,0
28590,2021,D42,Crimes Against the Person,Attempt Murder,1,0
28591,2021,D42,Crimes Against the Person,Attempt Murder,1,0
28592,2021,D42,Crimes Against the Person,Other,15,8
28593,2021,D41,Other Criminal Code Violations,Other,98,83
28594,2021,D43,Crimes Against Property,Break & Enter-Commercial,4,0
28595,2021,D43,Crimes Against Property,Break & Enter-Commercial,3,0
28596,2021,D42,Crimes Against Property,Break & Enter-Commercial,5,4
28597,2021,D43,Crimes Against the Person,Other,5,2
28598,2021,D42,Crimes Against the Person,Other,19,10
28599,2021,D41,Other Criminal Code Violations,Other,84,74
28600,2021,D42,Crimes Against the Person,Other,6,3
28601,2021,D43,Crimes Against the Person,Other,9,8
28602,2021,D43,Crimes Against Property,Break & Enter-Commercial,12,4
28603,2021,D42,Crimes Against Property,Break & Enter-Commercial,5,0
28604,2021,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,2,1
