report_year,division,count
2015,D55,20
2015,D55,2
2015,D53,1
2015,D53,1
2015,D55,83
2015,D55,9
2015,D55,10
2015,D55,82
2015,D53,1
2015,D53,9
2015,D55,168
2015,D55,8
2015,D55,4
2015,D55,2
2015,D55,2
2015,D55,14
2015,D55,3
2015,D55,12
2015,D55,1
2015,D55,3
2015,D55,8
2015,D55,15
2015,D55,1
2015,D55,17
2015,D55,30
2015,D55,3
2015,D55,9
2015,D55,1
2015,D55,6
2015,D55,2
2015,D55,1
2015,D55,54
2015,D55,19
2015,D55,2
2015,D55,40
2015,D55,20
2015,D55,99
2015,D55,68
2015,D55,69
2015,D55,6
2015,D55,37
2015,D55,76
2015,D55,1
2015,D55,14
2015,D55,31
2015,D55,144
2015,D55,55
2015,D55,41
2015,D55,16
2015,D53,3
2015,D55,52
2015,D55,663
2015,D55,35
2015,D53,4
2015,D55,14
2015,D53,1
2015,D55,3
2015,D55,236
2015,D53,5
2015,D55,11
2015,D55,28
2015,D53,4
2015,D55,224
2015,D53,21
2015,D53,2
2015,D55,3
2015,D55,77
2015,D55,13
2015,D53,3
2015,D55,21
2015,D55,47
2015,D55,45
2015,D53,2
2015,D55,17
2015,D53,3
2015,D55,29
2015,D55,158
2015,D55,147
2015,D53,15
2015,D55,13
2015,D53,10
2015,D55,9
2015,D55,73
2015,D53,13
2015,D55,54
2015,D55,9
2015,D53,5
2015,D55,79
2015,D55,23
2015,D55,1
2015,D53,9
2015,D53,4
2015,D55,13
2015,D55,7
2015,D55,49
2015,D55,62
2015,D53,14
2015,D53,13
2015,D55,47
2015,D55,56
2015,D55,28
2015,D55,52
2015,D53,1
2015,D53,86
2015,D55,19
2015,D55,83
2015,D55,11
2015,D55,5
2015,D53,8
2015,D53,23
2015,D55,17
2015,D55,37
2015,D55,15
2015,D55,81
2015,D53,8
2015,D53,27
2015,D55,3
2015,D55,53
2015,D55,18
2015,D55,51
2015,D53,4
2015,D53,1
2015,D55,15
2015,D55,2
2015,D55,21
2015,D55,168
2015,D53,5
2015,D53,10
2015,D55,17
2015,D55,201
2015,D55,62
2015,D55,114
2015,D55,24
2015,D55,71
2015,D55,37
2015,D55,2
2015,D55,2
2015,D55,4
2015,D55,4
2015,D55,9
2015,D55,3
2015,D55,7
2015,D55,1
2015,D55,2
2015,D55,6
2015,D55,3
2015,D55,2
2015,D55,15
2015,D55,3
2015,D55,5
2015,D55,5
2015,D55,1
2015,D55,6
2015,D55,134
2015,D53,36
2015,D53,19
2015,D55,2
2015,D55,5
2015,D55,119
2015,D53,8
2015,D53,1
2015,D55,3
2015,D55,1
2015,D55,10
2015,D53,7
2015,D53,3
2015,D55,7
2015,D55,7
2015,D55,62
2015,D53,1
2015,D53,2
2015,D55,3
2015,D55,12
2015,D55,144
2015,D53,2
2015,D53,3
2015,D53,3
2015,D53,4
2015,D53,5
2015,D53,4
2015,D53,9
2015,D53,5
2015,D53,1
2015,D53,1
2015,D53,1
2015,D55,26
2015,D55,7
2015,D55,33
2015,D55,5
2015,D55,34
2015,D55,1
2015,D55,3
2015,D53,1
2015,D55,15
2015,D55,2
2015,D55,47
2015,D53,2
2015,D55,7
2015,D55,2
2015,D55,34
2015,D53,1
2015,D55,20
2015,D55,2
2015,D55,169
2015,D53,4
2015,D55,13
2015,D55,10
2015,D55,90
2015,D53,4
2015,D55,12
2015,D55,5
2015,D55,92
2015,D53,3
2015,D55,7
2015,D55,1
2015,D55,63
2015,D53,4
2015,D55,1
2015,D55,9
2015,D55,2
2015,D53,3
2015,D55,67
2015,D55,24
2015,D55,1
2015,D53,12
2015,D55,36
2015,D55,11
2015,D55,22
2015,D53,6
2015,D55,1
2015,D55,26
2015,D55,17
2015,D53,14
2015,D55,1
2015,D55,3
2015,D55,30
2015,D53,1
2015,D55,2
2015,D55,10
2015,D55,21
2015,D53,15
2015,D55,1
2015,D55,6
2015,D55,61
2015,D53,4
2015,D55,2
2015,D55,4
2015,D53,8
2015,D55,3
2015,D55,11
2015,D53,3
2015,D55,25
2015,D55,6
2015,D53,3
2015,D55,3
2015,D55,32
2015,D55,13
2015,D55,7
2015,D55,9
2015,D55,13
2015,D55,2
2015,D55,20
2015,D55,23
2015,D55,22
2015,D55,5
2015,D55,4
2015,D55,6
2015,D55,1
2015,D55,3
2015,D55,1
2016,D11,29
2016,D11,1
2016,D11,55
2016,D11,9
2016,D11,7
2016,D11,1
2016,D11,9
2016,D11,9
2016,D11,4
2016,D11,16
2016,D11,1
2016,D11,3
2016,D11,1
2016,D11,1
2016,D11,8
2016,D12,3
2016,D11,1
2016,D11,2
2016,D11,1
2016,D11,1
2016,D12,7
2016,D11,2
2015,D55,59
2016,D11,382
2016,D11,1
2016,D11,2
2016,D12,19
2016,D11,14
2015,NSA,1
2016,D11,238
2015,D55,20
2016,D11,2
2015,NSA,1
2016,D11,1
2016,D11,4
2016,D11,9
2016,D11,20
2016,D11,8
2016,D11,18
2016,D11,6
2016,D11,5
2016,D11,17
2016,D11,10
2016,D11,2
2016,D11,1
2016,D11,2
2016,D11,1
2016,D11,2
2016,D11,3
2016,D11,2
2016,D11,2
2016,D11,41
2016,D11,38
2016,D11,53
2016,D11,54
2016,D11,50
2016,D11,10
2016,D11,14
2016,D11,1
2016,D11,10
2016,D11,47
2016,D11,24
2016,D11,11
2016,D11,20
2016,D11,70
2016,D11,88
2016,D11,101
2016,D11,63
2016,D11,106
2016,D11,33
2016,D11,22
2016,D11,3
2016,D11,87
2016,D11,54
2016,D11,11
2016,D11,39
2016,D11,2
2016,D11,2
2016,D11,6
2016,D11,3
2016,D11,6
2016,D11,2
2016,D11,231
2016,D11,1
2016,D12,1
2015,D55,57
2016,D11,12
2015,NSA,1
2016,D11,310
2016,D11,3
2016,D12,8
2015,D55,26
2015,NSA,20
2015,D55,23
2016,D11,3
2016,D11,238
2016,D11,25
2016,D12,8
2015,NSA,2
2015,D55,6
2015,NSA,1
2016,D11,5
2016,D11,34
2016,D11,16
2016,D12,13
2015,NSA,17
2015,D55,3
2015,NSA,1
2016,D11,1
2016,D11,54
2016,D11,7
2016,D12,3
2016,D11,22
2015,D55,7
2015,NSA,1
2016,D11,2
2016,D11,6
2016,D11,19
2016,D12,10
2016,D11,11
2015,D55,1
2015,NSA,66
2016,D11,1
2016,D11,95
2016,D11,5
2016,D12,3
2016,D11,19
2015,D55,15
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,2
2015,NSA,1
2015,NSA,1
2015,NSA,88
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,81
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,31
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,29
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,73
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,3
2015,NSA,1
2015,NSA,58
2015,NSA,2
2015,NSA,3
2015,NSA,1
2015,NSA,111
2015,NSA,2
2015,NSA,1
2016,D11,290
2016,D11,5
2016,D11,3
2016,D11,16
2015,D55,10
2016,D11,122
2016,D12,20
2016,D11,1
2015,D55,11
2016,D11,34
2016,D11,28
2016,D12,5
2016,D11,28
2016,D11,25
2016,D12,40
2016,D11,2
2016,D12,3
2016,D11,1
2016,D11,12
2016,D12,6
2016,D11,7
2016,D12,8
2016,D11,53
2016,D11,5
2016,D12,25
2016,D11,1
2016,D11,76
2016,D12,6
2016,D11,84
2016,D11,11
2016,D12,5
2015,D55,1
2016,D11,9
2016,D12,11
2016,D11,75
2016,D11,1
2016,D11,14
2016,D11,120
2016,D12,17
2015,D55,7
2016,D12,23
2016,D11,41
2016,D11,25
2016,D11,20
2016,D12,3
2015,D55,10
2016,D12,3
2016,D11,9
2016,D11,9
2016,D11,21
2016,D12,2
2015,D55,3
2016,D12,7
2016,D11,14
2016,D11,17
2016,D11,1
2016,D12,7
2015,D55,9
2016,D12,48
2016,D11,18
2016,D11,3
2016,D11,2
2016,D12,5
2015,D55,20
2016,D12,18
2016,D11,1
2016,D11,2
2016,D11,2
2016,D12,3
2015,D55,4
2015,D55,10
2015,D55,9
2015,D55,4
2015,D55,2
2015,D55,1
2015,D55,1
2015,D55,2
2015,D55,1
2015,D55,2
2015,D55,1
2015,D55,1
2015,D55,4
2015,NSA,95
2015,NSA,1
2015,NSA,1
2015,NSA,7
2015,NSA,1
2015,NSA,2
2015,NSA,1
2015,NSA,2
2015,NSA,7
2015,NSA,2
2015,NSA,11
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,1
2015,NSA,107
2015,NSA,1
2016,D11,107
2016,D12,69
2016,D12,5
2016,D11,1
2016,D11,36
2016,D12,7
2016,D12,2
2016,D11,18
2016,D11,21
2016,D12,9
2016,D12,6
2016,D11,3
2016,D12,30
2016,D11,1
2016,D12,17
2016,D11,2
2016,D11,50
2016,D12,4
2016,D12,7
2016,D11,2
2016,D11,1
2016,D12,18
2016,D12,13
2016,D11,5
2016,D11,1
2016,D12,15
2016,D12,6
2016,D11,4
2016,D11,1
2016,D12,18
2016,D12,3
2016,D11,18
2016,D11,13
2016,D12,1
2016,D12,8
2016,D11,9
2016,D11,25
2016,D12,12
2016,D12,3
2016,D11,13
2016,D11,35
2016,D12,33
2016,D12,3
2016,D11,4
2016,D11,18
2016,D12,10
2016,D12,2
2016,D11,4
2016,D11,40
2016,D12,1
2016,D12,1
2016,D11,1
2016,D11,7
2016,D12,42
2016,D12,2
2016,D11,14
2016,D11,6
2016,D12,11
2016,D12,2
2016,D11,9
2016,D11,14
2016,D11,4
2016,D11,58
2016,D11,74
2016,D11,68
2016,D11,71
2016,D11,65
2016,D11,9
2016,D11,14
2016,D11,1
2016,D11,5
2016,D11,116
2016,D11,23
2016,D11,4
2016,D12,1
2016,D12,3
2016,D11,18
2016,D12,20
2016,D12,6
2016,D11,7
2016,D12,64
2016,D11,14
2016,D12,11
2016,D11,19
2016,D12,16
2016,D11,1
2016,D12,27
2016,D12,20
2016,D12,1
2016,D12,18
2016,D12,45
2016,D12,12
2016,D12,70
2016,D12,12
2016,D12,22
2016,D11,5
2016,D11,9
2016,D11,14
2016,D11,16
2016,D11,10
2016,D11,1
2016,D11,3
2016,D11,1
2016,D11,13
2016,D11,9
2016,D11,2
2016,D11,7
2016,D11,6
2016,D11,15
2016,D11,8
2016,D11,8
2016,D11,9
2016,D11,1
2016,D11,3
2016,D11,1
2016,D11,5
2016,D11,1
2016,D11,3
2016,D11,7
2016,D11,4
2016,D11,2
2016,D11,8
2016,D11,6
2016,D11,2
2016,D11,5
2016,D11,17
2016,D11,9
2016,D12,39
2016,D12,64
2016,D13,1
2016,D12,66
2016,D12,2
2016,D13,1
2016,D12,1
2016,D12,17
2016,D13,1
2016,D12,1
2016,D12,42
2016,D13,3
2016,D12,12
2016,D12,25
2016,D13,1
2016,D12,12
2016,D12,61
2016,D13,30
2016,D12,26
2016,D12,1
2016,D13,16
2016,D12,26
2016,D12,16
2016,D13,2
2016,D13,17
2016,D13,40
2016,D13,11
2016,D13,11
2016,D13,17
2016,D13,19
2016,D13,1
2016,D13,43
2016,D13,12
2016,D13,1
2016,D13,49
2016,D13,50
2016,D13,27
2016,D13,1
2016,D13,56
2016,D13,33
2016,D13,18
2016,D13,76
2016,D13,16
2016,D13,19
2016,D13,14
2016,D13,1
2016,D13,51
2016,D13,21
2016,D13,1
2016,D13,2
2016,D13,86
2016,D13,60
2016,D13,47
2016,D13,4
2016,D13,1
2016,D13,4
2016,D13,2
2016,D13,2
2016,D13,2
2016,D13,5
2016,D13,5
2016,D13,2
2016,D13,6
2016,D13,4
2016,D13,116
2016,D13,55
2016,D13,219
2016,D13,81
2016,D13,1
2016,D13,2
2016,D12,4
2016,D13,3
2016,D12,46
2016,D13,1
2016,D13,8
2016,D13,4
2016,D13,14
2016,D12,32
2016,D13,28
2016,D13,5
2016,D13,5
2016,D12,3
2016,D13,21
2016,D12,3
2016,D12,80
2016,D13,7
2016,D12,80
2016,D13,5
2016,D12,28
2016,D12,30
2016,D13,17
2016,D12,46
2016,D13,8
2016,D12,15
2016,D12,132
2016,D13,2
2016,D12,105
2016,D13,5
2016,D12,5
2016,D12,20
2016,D13,2
2016,D12,6
2016,D13,22
2016,D13,23
2016,D13,7
2016,D12,12
2016,D12,4
2016,D13,29
2016,D12,4
2016,D13,40
2016,D13,11
2016,D13,4
2016,D12,2
2016,D12,3
2016,D13,19
2016,D12,5
2016,D13,116
2016,D13,7
2016,D13,9
2016,D13,1
2016,D13,5
2016,D13,6
2016,D13,6
2016,D13,2
2016,D13,13
2016,D13,10
2016,D13,5
2016,D13,11
2016,D13,5
2016,D13,3
2016,D13,15
2016,D13,1
2016,D13,7
2016,D13,3
2016,D13,8
2016,D13,24
2016,D13,8
2016,D13,10
2016,D13,59
2016,D13,30
2016,D13,44
2016,D13,57
2016,D13,6
2016,D13,7
2016,D13,14
2016,D13,2
2016,D13,37
2016,D13,1
2016,D13,8
2016,D13,115
2016,D13,1
2016,D13,38
2016,D13,3
2016,D13,10
2016,D13,21
2016,D13,6
2016,D13,8
2016,D13,1
2016,D13,12
2016,D13,1
2016,D12,24
2016,D13,14
2016,D12,15
2016,D13,17
2016,D12,1
2016,D13,2
2016,D12,6
2016,D13,33
2016,D13,4
2016,D13,4
2016,D12,16
2016,D12,1
2016,D12,1
2016,D13,143
2016,D12,4
2016,D13,5
2016,D13,1
2016,D12,48
2016,D12,4
2016,D13,8
2016,D12,4
2016,D13,4
2016,D13,155
2016,D12,10
2016,D12,3
2016,D13,1
2016,D12,8
2016,D13,1
2016,D13,82
2016,D12,3
2016,D12,6
2016,D12,11
2016,D12,31
2016,D12,1
2016,D12,3
2016,D12,24
2016,D12,5
2016,D12,30
2016,D12,4
2016,D12,51
2016,D12,6
2016,D12,32
2016,D12,3
2016,D12,15
2016,D12,16
2016,D12,5
2016,D12,8
2016,D12,3
2016,D12,11
2016,D12,2
2016,D12,16
2016,D12,7
2016,D12,16
2016,D12,5
2016,D12,1
2016,D12,11
2016,D12,4
2016,D12,12
2016,D12,4
2016,D12,6
2016,D12,7
2016,D12,18
2016,D12,7
2016,D12,11
2016,D12,6
2016,D13,2
2016,D13,13
2016,D12,4
2016,D13,56
2016,D13,1
2016,D13,10
2016,D12,1
2016,D13,53
2016,D13,7
2016,D13,2
2016,D12,12
2016,D13,1
2016,D13,29
2016,D12,7
2016,D13,12
2016,D13,64
2016,D13,2
2016,D12,22
2016,D13,4
2016,D13,11
2016,D14,9
2016,D12,4
2016,D13,7
2016,D13,18
2016,D14,5
2016,D12,6
2016,D13,8
2016,D13,9
2016,D14,4
2016,D12,8
2016,D13,1
2016,D13,47
2016,D14,35
2016,D12,10
2016,D13,2
2016,D13,24
2016,D14,16
2016,D12,1
2016,D13,2
2016,D13,2
2016,D14,118
2016,D12,3
2016,D13,4
2016,D13,128
2016,D14,8
2016,D12,1
2016,D13,1
2016,D13,71
2016,D14,2
2016,D12,2
2016,D13,1
2016,D13,46
2016,D14,1
2016,D12,1
2016,D14,20
2016,D13,4
2016,D13,1
2016,D12,5
2016,D14,55
2016,D13,2
2016,D13,15
2016,D12,1
2016,D14,52
2016,D13,1
2016,D13,16
2016,D13,28
2016,D14,24
2016,D13,3
2016,D13,7
2016,D13,9
2016,D14,50
2016,D13,11
2016,D13,26
2016,D13,7
2016,D14,35
2016,D13,16
2016,D13,5
2016,D13,30
2016,D14,12
2016,D13,5
2016,D13,25
2016,D13,1
2016,D14,17
2016,D13,11
2016,D13,8
2016,D13,2
2016,D14,3
2016,D13,6
2016,D13,28
2016,D13,17
2016,D14,15
2016,D13,7
2016,D13,18
2016,D13,5
2016,D14,5
2016,D13,17
2016,D13,1
2016,D14,17
2016,D13,9
2016,D13,12
2016,D13,8
2016,D13,6
2016,D13,1
2016,D14,10
2016,D13,74
2016,D13,12
2016,D13,2
2016,D14,14
2016,D13,2
2016,D13,2
2016,D13,1
2016,D14,23
2016,D13,18
2016,D13,8
2016,D13,2
2016,D14,27
2016,D13,15
2016,D13,11
2016,D13,1
2016,D14,15
2016,D13,17
2016,D13,9
2016,D13,1
2016,D14,12
2016,D13,1
2016,D13,18
2016,D14,12
2016,D13,1
2016,D13,13
2016,D14,14
2016,D13,2
2016,D14,7
2016,D13,25
2016,D14,3
2016,D13,5
2016,D14,17
2016,D13,4
2016,D14,14
2016,D14,12
2016,D14,11
2016,D14,10
2016,D13,2
2016,D13,7
2016,D12,4
2016,D12,8
2016,D12,59
2016,D12,217
2016,D12,1
2016,D12,1
2016,D12,1
2016,D12,38
2016,D12,75
2016,D12,1
2016,D12,37
2016,D12,62
2016,D12,1
2016,D12,350
2016,D12,120
2016,D12,19
2016,D12,200
2016,D12,31
2016,D12,51
2016,D12,107
2016,D12,1
2016,D12,1
2016,D12,23
2016,D12,51
2016,D12,36
2016,D12,97
2016,D12,7
2016,D12,20
2016,D12,125
2016,D12,65
2016,D12,149
2016,D12,14
2016,D22,12
2016,D22,6
2016,D22,3
2016,D22,6
2016,D22,3
2016,D14,32
2016,D22,7
2016,D22,33
2016,D14,9
2016,D14,1
2016,D14,65
2016,D22,1
2016,D22,14
2016,D22,5
2016,D22,8
2016,D22,13
2016,D22,1
2016,D22,3
2016,D22,47
2016,D22,4
2016,D22,3
2016,D22,11
2016,D22,4
2016,D22,7
2016,D22,6
2016,D22,12
2016,D22,1
2016,D22,15
2016,D22,3
2016,D22,14
2016,D22,11
2016,D22,38
2016,D22,20
2016,D22,1
2016,D22,21
2016,D22,17
2016,D22,14
2016,D22,9
2016,D22,14
2016,D22,9
2016,D22,22
2016,D22,24
2016,D22,1
2016,D22,2
2016,D22,3
2016,D22,4
2016,D22,104
2016,D22,1
2016,D22,1
2016,D22,2
2016,D22,3
2016,D22,1
2016,D22,1
2016,D22,4
2016,D14,82
2016,D22,3
2016,D22,3
2016,D14,23
2016,D14,3
2016,D14,1
2016,D14,16
2016,D14,8
2016,D14,4
2016,D14,6
2016,D14,5
2016,D14,2
2016,D14,2
2016,D14,2
2016,D14,3
2016,D14,2
2016,D14,1
2016,D22,6
2016,D14,13
2016,D22,2
2016,D22,7
2016,D22,21
2016,D14,1
2016,D22,4
2016,D14,2
2016,D22,19
2016,D14,3
2016,D22,13
2016,D14,16
2016,D22,5
2016,D14,15
2016,D22,14
2016,D14,12
2016,D22,2
2016,D22,33
2016,D14,11
2016,D22,4
2016,D14,1
2016,D22,27
2016,D14,14
2016,D22,5
2016,D14,9
2016,D22,9
2016,D22,1
2016,D22,85
2016,D14,28
2016,D14,12
2016,D14,8
2016,D14,13
2016,D14,15
2016,D14,3
2016,D14,1
2016,D14,19
2016,D14,17
2016,D14,13
2016,D14,4
2016,D14,1
2016,D14,7
2016,D14,23
2016,D14,13
2016,D14,3
2016,D14,20
2016,D14,10
2016,D14,40
2016,D14,1
2016,D14,37
2016,D14,4
2016,D14,65
2016,D14,27
2016,D14,146
2016,D14,44
2016,D14,1
2016,D14,5
2016,D14,41
2016,D14,140
2016,D14,67
2016,D14,45
2016,D14,127
2016,D14,79
2016,D14,20
2016,D14,4
2016,D14,6
2016,D14,2
2016,D14,3
2016,D14,47
2016,D22,17
2016,D22,25
2016,D22,32
2016,D22,103
2016,D22,16
2016,D22,8
2016,D22,34
2016,D22,10
2016,D22,13
2016,D22,13
2016,D22,29
2016,D22,1
2016,D22,11
2016,D22,24
2016,D22,15
2016,D22,1
2016,D22,3
2016,D22,2
2016,D22,14
2016,D22,8
2016,D22,672
2016,D22,28
2016,D14,104
2016,D22,115
2016,D22,230
2016,D14,166
2016,D22,25
2016,D14,57
2016,D22,153
2016,D14,77
2016,D22,41
2016,D14,1
2016,D22,81
2016,D14,8
2016,D22,188
2016,D14,77
2016,D22,100
2016,D14,62
2016,D22,26
2016,D14,76
2016,D22,106
2016,D14,184
2016,D22,55
2016,D14,26
2016,D22,13
2016,D14,124
2016,D22,71
2016,D14,87
2016,D22,116
2016,D14,68
2016,D22,25
2016,D14,45
2016,D22,105
2016,D14,222
2016,D22,22
2016,D14,131
2016,D22,1
2016,D14,111
2016,D14,61
2016,D14,1
2016,D22,183
2016,D22,25
2016,D14,1
2016,D22,64
2016,D22,1
2016,D14,2
2016,D14,6
2016,D22,5
2016,D22,36
2016,D14,2
2016,D14,70
2016,D22,39
2016,D22,24
2016,D14,2
2016,D14,111
2016,D22,24
2016,D22,54
2016,D14,1
2016,D14,97
2016,D22,1
2016,D22,115
2016,D14,2
2016,D14,58
2016,D22,63
2016,D22,40
2016,D14,21
2016,D14,87
2016,D22,1
2016,D22,64
2016,D14,26
2016,D14,92
2016,D22,38
2016,D22,1
2016,D14,12
2016,D14,1
2016,D22,52
2016,D22,69
2016,D14,34
2016,D14,5
2016,D22,64
2016,D22,26
2016,D14,14
2016,D14,1
2016,D22,174
2016,D22,56
2016,D14,37
2016,D14,11
2016,D22,25
2016,D14,25
2016,D22,30
2016,D14,2
2016,D22,1
2016,D14,16
2016,D22,56
2016,D14,44
2016,D22,52
2016,D14,24
2016,D22,38
2016,D22,154
2016,D14,17
2016,D14,5
2016,D22,47
2016,D22,9
2016,D14,29
2016,D14,7
2016,D22,29
2016,D22,83
2016,D14,30
2016,D14,3
2016,D22,92
2016,D22,27
2016,D14,1
2016,D14,6
2016,D22,12
2016,D22,73
2016,D14,1
2016,D14,8
2016,D22,69
2016,D22,2
2016,D14,4
2016,D14,2
2016,D22,39
2016,D22,1
2016,D14,1
2016,D14,3
2016,D22,1
2016,D22,1
2016,D14,13
2016,D14,13
2016,D22,91
2016,D22,1
2016,D14,12
2016,D14,6
2016,D14,263
2016,D14,1
2016,D14,184
2016,D14,50
2016,D14,213
2016,D14,108
2016,D14,449
2016,D14,122
2016,D14,22
2016,D14,1
2016,D14,287
2016,D14,294
2016,D14,370
2016,D14,169
2016,D14,422
2016,D14,244
2016,D14,81
2016,D14,72
2016,D22,20
2016,D14,8
2016,D22,16
2016,D22,10
2016,D14,4
2016,D22,24
2016,D22,2
2016,D14,11
2016,D22,38
2016,D22,4
2016,D14,47
2016,D22,9
2016,D22,31
2016,D14,4
2016,D22,17
2016,D22,10
2016,D14,5
2016,D22,17
2016,D22,6
2016,D14,27
2016,D22,9
2016,D22,2
2016,D14,31
2016,D22,23
2016,D22,2
2016,D14,17
2016,D14,25
2016,D14,14
2016,D22,5
2016,D22,7
2016,D22,2
2016,D22,5
2016,D22,2
2016,D22,4
2016,D22,99
2016,D22,1
2016,D22,49
2016,D22,3
2016,D22,39
2016,D22,8
2016,D14,38
2016,D14,13
2016,D14,10
2016,D14,7
2016,D14,20
2016,D14,14
2016,D14,4
2016,D14,3
2016,D14,7
2016,D14,2
2016,D14,21
2016,D14,14
2016,D14,16
2016,D14,22
2016,D14,15
2016,D14,12
2016,D14,42
2016,D14,14
2016,D14,9
2016,D14,19
2016,D14,3
2016,D14,1
2016,D14,3
2016,D14,2
2016,D14,14
2016,D14,4
2016,D14,17
2016,D14,7
2016,D14,5
2016,D14,1
2016,D14,7
2016,D14,3
2016,D14,2
2016,D14,3
2016,D14,3
2016,D14,2
2016,D14,3
2016,D14,4
2016,D14,4
2016,D14,48
2016,D14,48
2016,D14,5
2016,D14,74
2016,D14,52
2016,D14,40
2016,D14,57
2016,D14,2
2016,D14,41
2016,D14,75
2016,D14,1
2016,D22,30
2016,D22,3
2016,D22,1
2016,D22,2
2016,D22,1
2016,D22,10
2016,D22,2
2016,D22,12
2016,D22,18
2016,D22,4
2016,D22,3
2016,D22,20
2016,D22,9
2016,D22,6
2016,D22,7
2016,D22,8
2016,D22,6
2016,D22,17
2016,D22,31
2016,D22,12
2016,D22,2
2016,D22,1
2016,D23,25
2016,D23,72
2016,D23,21
2016,D22,11
2016,D22,6
2016,D22,24
2016,D22,4
2016,D22,7
2016,D22,1
2016,D22,8
2016,D22,3
2016,D22,4
2016,D22,2
2016,D22,10
2016,D22,3
2016,D22,13
2016,D22,6
2016,D22,6
2016,D22,7
2016,D22,6
2016,D22,3
2016,D22,21
2016,D22,2
2016,D22,2
2016,D22,17
2016,D22,11
2016,D22,2
2016,D22,5
2016,D22,7
2016,D22,19
2016,D22,1
2016,D22,4
2016,D23,4
2016,D31,4
2016,D31,24
2016,D23,157
2016,D23,1
2016,D23,46
2016,D31,174
2016,D22,6
2016,D31,1
2016,D23,24
2016,D23,3
2016,D23,2
2016,D23,18
2016,D31,147
2016,D22,22
2016,D31,20
2016,D23,184
2016,D23,19
2016,D23,3
2016,D23,4
2016,D31,296
2016,D31,158
2016,D31,83
2016,D31,9
2016,D31,311
2016,D31,40
2016,D31,1
2016,D31,372
2016,D31,215
2016,D31,74
2016,D31,258
2016,D31,91
2016,D31,100
2016,D31,1
2016,D31,7
2016,D31,196
2016,D31,32
2016,D31,260
2016,D31,7
2016,D31,7
2016,D31,4
2016,D31,1
2016,D31,1
2016,D31,46
2016,D31,20
2016,D31,73
2016,D31,27
2016,D31,24
2016,D31,35
2016,D31,13
2016,D31,64
2016,D31,2
2016,D31,2
2016,D31,1
2016,D31,35
2016,D31,7
2016,D31,66
2016,D31,21
2016,D31,22
2016,D31,33
2016,D31,5
2016,D31,62
2016,D31,30
2016,D31,5
2016,D31,31
2016,D31,10
2016,D31,14
2016,D23,32
2016,D23,29
2016,D23,18
2016,D31,4
2016,D23,4
2016,D23,8
2016,D23,17
2016,D31,4
2016,D23,124
2016,D31,5
2016,D22,15
2016,D23,29
2016,D23,8
2016,D23,42
2016,D31,32
2016,D22,9
2016,D23,1
2016,D23,40
2016,D23,36
2016,D23,44
2016,D31,6
2016,D22,18
2016,D23,9
2016,D23,1
2016,D23,64
2016,D23,3
2016,D31,6
2016,D22,119
2016,D23,10
2016,D23,36
2016,D23,20
2016,D23,23
2016,D31,22
2016,D22,21
2016,D23,9
2016,D23,55
2016,D23,15
2016,D23,15
2016,D31,7
2016,D22,25
2016,D23,19
2016,D23,120
2016,D23,74
2016,D23,337
2016,D31,8
2016,D22,13
2016,D23,3
2016,D23,1
2016,D23,1
2016,D23,21
2016,D31,6
2016,D23,49
2016,D23,1
2016,D23,36
2016,D23,9
2016,D22,29
2016,D23,3
2016,D23,3
2016,D31,3
2016,D23,2
2016,D22,35
2016,D23,48
2016,D23,3
2016,D23,18
2016,D31,11
2016,D23,2
2016,D22,30
2016,D23,217
2016,D23,21
2016,D23,10
2016,D31,12
2016,D23,6
2016,D22,20
2016,D23,61
2016,D23,9
2016,D23,1
2016,D31,10
2016,D23,14
2016,D22,363
2016,D23,4
2016,D23,4
2016,D23,1
2016,D31,10
2016,D23,18
2016,D22,7
2016,D23,5
2016,D22,58
2016,D23,22
2016,D22,8
2016,D31,2
2016,D23,100
2016,D22,35
2016,D23,7
2016,D23,1
2016,D23,4
2016,D23,4
2016,D23,1
2016,D31,2
2016,D23,3
2016,D23,1
2016,D22,9
2016,D23,7
2016,D23,4
2016,D31,2
2016,D23,4
2016,D23,1
2016,D22,1
2016,D23,12
2016,D23,1
2016,D31,2
2016,D23,14
2016,D23,41
2016,D22,10
2016,D23,2
2016,D23,1
2016,D31,2
2016,D23,16
2016,D23,4
2016,D22,2
2016,D23,7
2016,D23,2
2016,D31,3
2016,D23,83
2016,D23,4
2016,D22,5
2016,D23,7
2016,D31,67
2016,D23,46
2016,D23,1
2016,D23,4
2016,D23,118
2016,D22,7
2016,D23,11
2016,D31,56
2016,D31,46
2016,D23,1
2016,D22,2
2016,D23,45
2016,D23,85
2016,D31,18
2016,D31,71
2016,D23,3
2016,D22,5
2016,D23,2
2016,D23,5
2016,D31,145
2016,D31,67
2016,D23,1
